관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
44210-00021,대산-어린이공원33,어린이공원,,충청남도 서산시 대산읍 대산리 1498,36.939758,126.426177,1587,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,2009-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00022,대산-어린이공원34,어린이공원,,충청남도 서산시 대산읍 대산리 1735,36.938067,126.429692,1704,,조합놀이대(1)+탄성포장,벤치,,,2009-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00103,대산-수변공원35,수변공원,,충청남도 서산시 대산읍 대산리 935,36.940006,126.427658,4021,,,정자(1)+파고라(1)+벤치,,,2009-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00001,대산-근린공원2(미조성),근린공원,,충청남도 서산시 대산읍 대산리 산170-1,36.937148,126.428868,196089,,,,,,1991-10-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00003,대산-근린공원32(미조성),근린공원,,충청남도 서산시 대산읍 대죽리 1129,37.001663,126.387462,24903,,,,,,2008-01-10,충청남도 서산시청,041-660-2426,2022-03-30
44210-00071,대산-소공원37,소공원,,충청남도 서산시 대산읍 대죽리 1152,36.999096,126.4154681,924,,,파고라(1)+벤치,,,2012-03-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00067,대산-체육공원36,체육공원,,충청남도 서산시 대산읍 대죽리 1162,36.994551,126.410019,7034,축구장(1)+농구장(1),,파고라(1)+벤치,,,2011-06-29,충청남도 서산시청,041-660-2426,2022-03-30
44210-00072,대산-소공원38,소공원,,충청남도 서산시 대산읍 대죽리 1166,36.997055,126.409014,840,,,파고라(1)+벤치,,,2012-03-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00002,대산-근린공원27,근린공원,,충청남도 서산시 대산읍 대죽리 18-7,37.002524,126.423663,91066,,,파고라(1)+벤치,,,2004-01-03,충청남도 서산시청,041-660-2426,2022-03-30
44210-00102,대산-문화공원1,문화공원,,충청남도 서산시 대산읍 대죽리 775-12,36.994052,126.388024,3200,,,정자(1)+벤치,,,2017-11-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00033,서산-어린이공원24,어린이공원,,충청남도 서산시 동문동 1007-12,36.777087,126.4561624,1519,,조합놀이대(1)+탄성포장,정자(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00025,서산-어린이공원15,어린이공원,,충청남도 서산시 동문동 1260,36.78222583,126.467234,1500,,조합놀이대(1)+탄성포장,,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00014,서산-근린공원7,근린공원,,충청남도 서산시 동문동 161,36.780125,126.468302,30645,,,파고라(2)+벤치,,,1995-02-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00050,서산-어린이공원46,어린이공원,,충청남도 서산시 동문동 192-1,36.7792621,126.4659363,2443,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,야외무대,1996-12-17,충청남도 서산시청,041-660-2426,2022-03-30
44210-00027,서산-어린이공원18,어린이공원,,충청남도 서산시 동문동 225-3,36.778821,126.4632376,1735,농구장(1),조합놀이대(1)+탄성포장,벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00034,서산-어린이공원25,어린이공원,,충청남도 서산시 동문동 271-4,36.777748,126.458542,1885,,조합놀이대(1)+탄성포장,벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00028,서산-어린이공원19,어린이공원,,충청남도 서산시 동문동 295-6,36.776874,126.464535,1735,게이트볼장(1),조합놀이대(1)+탄성포장,벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00026,서산-어린이공원17,어린이공원,,충청남도 서산시 동문동 331-5,36.780919,126.461364,1650,,조합놀이대(1)+탄성포장,정자(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00023,서산-어린이공원10,어린이공원,,충청남도 서산시 동문동 381-3,36.785204,126.461718,1302,,조합놀이대(1)+탄성포장,벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00056,서산-어린이공원9,어린이공원,,충청남도 서산시 동문동 404-3,36.785831,126.458544,1674,,조합놀이대(1)+탄성포장,정자(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00024,서산-어린이공원11,어린이공원,,충청남도 서산시 동문동 44-6,36.786066,126.464147,1670,,조합놀이대(1)+탄성포장,,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00054,서산-어린이공원7,어린이공원,,충청남도 서산시 동문동 470-2,36.789543,126.458943,1679,족구장(1),,파고라(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00055,서산-어린이공원8,어린이공원,,충청남도 서산시 동문동 470-23,36.788182,126.4603355,1623,농구장(1),조합놀이대(1)+탄성포장,벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00088,서산-소공원3,소공원,,충청남도 서산시 동문동 812,36.785138,126.453873,1082,,,파고라(1)+벤치,,,2007-06-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00051,서산-어린이공원47,어린이공원,,충청남도 서산시 동문동 878-2,36.785493,126.457177,1756,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,2007-06-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00087,서산-소공원2,소공원,,충청남도 서산시 동문동 982,36.779188,126.4544102,911,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,2007-10-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00095,비도시-소공원5,소공원,,충청남도 서산시 부석면 취평리 297-13,36.71245974,126.3926071,498,,,파고라(1)+벤치,,,2009-01-12,충청남도 서산시청,041-660-2426,2022-03-30
44210-00038,서산-어린이공원30,어린이공원,,충청남도 서산시 석남동 27-2,36.770745,126.453916,1990,,조합놀이대(1)+탄성포장,정자(1)+파고라(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00035,서산-어린이공원26,어린이공원,,충청남도 서산시 석남동 4-2,36.77351604,126.4523251,1580,,조합놀이대(1)+탄성포장,정자(2)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00045,서산-어린이공원41,어린이공원,,충청남도 서산시 석남동 76-1,36.7664322,126.458685,1600,,조합놀이대(1)+탄성포장,,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00089,서산-소공원6,소공원,,충청남도 서산시 석림동 340-5,36.7686954,126.474603,8523,,,벤치,,음수대,2010-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00048,서산-어린이공원44,어린이공원,,충청남도 서산시 석림동 416-2,36.76737575,126.469284,1719,,조합놀이대(1)+탄성포장,벤치,,,1995-04-17,충청남도 서산시청,041-660-2426,2022-03-30
44210-00047,서산-어린이공원43,어린이공원,,충청남도 서산시 석림동 453-6,36.77041213,126.464773,1686,,조합놀이대(1)+탄성포장,벤치,,음수대,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00046,서산-어린이공원42,어린이공원,,충청남도 서산시 석림동 463-4,36.772326,126.4637158,5017,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1992-10-31,충청남도 서산시청,041-660-2426,2022-03-30
44210-00049,서산-어린이공원45,어린이공원,,충청남도 서산시 석림동 582-2,36.775967,126.467418,1678,,조합놀이대(1)+탄성포장,벤치,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00036,서산-어린이공원29,어린이공원,,충청남도 서산시 석림동 636-1,36.776111,126.460937,1739,배드민턴장(1),조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00040,서산-어린이공원33,어린이공원,,충청남도 서산시 석림동 672-3,36.77344969,126.460497,1650,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00039,서산-어린이공원31,어린이공원,,충청남도 서산시 석림동 737-17,36.77143909,126.457192,1906,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00015,서산-근린공원8(미조성),근린공원,,충청남도 서산시 석림동 758-1,36.769933,126.460024,29061,,,,,,1995-02-25,충청남도 서산시청,041-660-2426,2022-03-30
44210-00007,산단1-근린공원3,근린공원,,충청남도 서산시 성연면 오사리 1618,36.845972,126.440484,10544,농구장(1),,파고라(4)+벤치,,,2007-12-12,충청남도 서산시청,041-660-2426,2022-03-30
44210-00008,산단1-근린공원4,근린공원,,충청남도 서산시 성연면 오사리 1620,36.84481088,126.4410216,27490,,,벤치,,,2007-12-12,충청남도 서산시청,041-660-2426,2022-03-30
44210-00017,테크노-근린공원1,근린공원,,충청남도 서산시 성연면 오사리 1644,36.83166953,126.449836,37095,,,벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00096,테크노-소공원5,소공원,,충청남도 서산시 성연면 오사리 1649,36.828983,126.445688,2451,,,파고라(1)+벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00066,테크노-어린이공원4,어린이공원,,충청남도 서산시 성연면 오사리 204-4,36.828353,126.444843,1485,,조합놀이대(1)+탄성포장,,,음수대,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00098,테크노-소공원7,소공원,,충청남도 서산시 성연면 왕정리 605,36.829904,126.457214,2410,,,파고라(1)+벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00097,테크노-소공원6,소공원,,충청남도 서산시 성연면 왕정리 642,36.830557,126.453464,2576,,,파고라(1)+벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00018,테크노-근린공원2,근린공원,,충청남도 서산시 성연면 왕정리 711,36.825324,126.452448,92163,,,정자(1)+벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00019,테크노-근린공원3,근린공원,,충청남도 서산시 성연면 일람리 1119,36.822318,126.450303,13922,농구장(1)+배구장(1)+족구장(1),조합놀이대(1)+탄성포장,벤치,,,2008-08-18,충청남도 서산시청,041-660-2426,2022-03-30
44210-00059,비도시-어린이공원4(미조성),어린이공원,,충청남도 서산시 성연면 평리 40-2,36.83736246,126.4645981,1533,,,,,,2008-01-10,충청남도 서산시청,041-660-2426,2022-03-30
44210-00079,산단2-소공원2,소공원,,충청남도 서산시 성연면 해성리 641,36.86181595,126.4790708,6122,,,파고라(5)+벤치,,,2011-12-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00081,산단2-소공원4,소공원,,충청남도 서산시 성연면 해성리 645,36.86213661,126.4820529,1513,,,파고라(1)+벤치,,,2011-12-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00080,산단2-소공원3,소공원,,충청남도 서산시 성연면 해성리 648,36.85983573,126.4802218,4305,,,파고라(2)+벤치,,,2011-12-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00032,서산-어린이공원22,어린이공원,,충청남도 서산시 예천동 1279-3,36.772158,126.450276,2790,,조합놀이대(1)+탄성포장,벤치,,,1995-04-17,충청남도 서산시청,041-660-2426,2022-03-30
44210-00044,서산-어린이공원39,어린이공원,,충청남도 서산시 예천동 1330,36.76856594,126.449134,2126,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00091,서산-소공원8,소공원,,충청남도 서산시 예천동 166,36.765827,126.447557,116,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00105,서산-수변공원2,수변공원,,충청남도 서산시 예천동 200,36.762448,126.450703,5924,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00104,서산-수변공원1,수변공원,,충청남도 서산시 예천동 204-4,36.7622445,126.449361,6750,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00085,서산-소공원12,소공원,,충청남도 서산시 예천동 208,36.763313,126.449125,502,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00052,서산-어린이공원48,어린이공원,,충청남도 서산시 예천동 217,36.765042,126.448633,1577,,조합놀이대(1)+탄성포장,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00092,서산-소공원9,소공원,,충청남도 서산시 예천동 217,36.765042,126.448633,1291,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00084,서산-소공원11,소공원,,충청남도 서산시 예천동 227-4,36.763623,126.447305,130,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00043,서산-어린이공원38,어린이공원,,충청남도 서산시 예천동 387-9,36.769519,126.444371,1551,,조합놀이대(1)+탄성포장,벤치,,,1995-04-17,충청남도 서산시청,041-660-2426,2022-03-30
44210-00042,서산-어린이공원37,어린이공원,,충청남도 서산시 예천동 464-2,36.76955788,126.446923,1893,,조합놀이대(1)+탄성포장,파고라(1)+벤치,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00041,서산-어린이공원35(미조성),어린이공원,,충청남도 서산시 예천동 475-8,36.77090779,126.443222,1580,,,,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00031,서산-어린이공원21,어린이공원,,충청남도 서산시 예천동 497-6,36.774285,126.447125,1845,게이트볼장(1),조합놀이대(1)+탄성포장,벤치,,,1995-04-07,충청남도 서산시청,041-660-2426,2022-03-30
44210-00083,서산-소공원10,소공원,,충청남도 서산시 예천동 9-3,36.765169,126.452317,331,,,파고라+벤치,,,2015-12-30,충청남도 서산시청,041-660-2426,2022-03-30
44210-00086,서산-소공원13,소공원,,충청남도 서산시 예천동 산7-25,36.774574,126.441644,2363,,,파고라+벤치,,,2017-09-29,충청남도 서산시청,041-660-2426,2022-03-30
44210-00011,서산-근린공원2(미조성),근린공원,,충청남도 서산시 오남동 612-6,36.740767,126.467587,31756,,,,,,2012-04-09,충청남도 서산시청,041-660-2426,2022-03-30
44210-00069,서산-체육공원1(남부산단)(미조성),체육공원,,충청남도 서산시 오남동 산54-3,36.73997907,126.4744763,10654,,,,,,2012-04-09,충청남도 서산시청,041-660-2426,2022-03-30
44210-00093,비도시-소공원2,소공원,,충청남도 서산시 음암면 도당리 1293-16,36.801107,126.517679,1514,,,벤치,,,2009-01-12,충청남도 서산시청,041-660-2426,2022-03-30
44210-00060,비도시-어린이공원7(미조성),어린이공원,,충청남도 서산시 음암면 도당리 1351-22,36.79956743,126.5155088,3265,,,,,,2009-01-12,충청남도 서산시청,041-660-2426,2022-03-30
44210-00065,비도시-어린이공원18,어린이공원,,충청남도 서산시 음암면 도당리 1550-86,36.78690814,126.5092532,1250,,조합놀이대(1)+탄성포장,정자(1)+벤치,,,2011-05-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00064,비도시-어린이공원17,어린이공원,,충청남도 서산시 음암면 도당리 1550-9,36.78812167,126.5070471,665,,,정자(1)+벤치,,,2011-05-20,충청남도 서산시청,041-660-2426,2022-03-30
44210-00053,서산-어린이공원5,어린이공원,,충청남도 서산시 읍내동 136-1,36.781016,126.449068,3780,,조합놀이대(1)+탄성포장,정자(1)+벤치,,음수대,1984-10-08,충청남도 서산시청,041-660-2426,2022-03-30
44210-00090,서산-소공원7,소공원,,충청남도 서산시 읍내동 136-4,36.780488,126.448336,1350,,,벤치,,,2011-05-20,충청남도 서산시청,041-660-2426,2022-03-30
